"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Grin1",21072.9682154817,-0.190286136135557,0.0322803524127985,35.7552353869743,1.72127113605471e-08,1.38378259885832e-06
"Nav2",2720.96260033269,-0.239130835061923,0.0412866265395971,35.7047952098882,1.76523378730164e-08,1.41096962722938e-06
"Sdk2",1044.16403997183,-0.513230215290271,0.0878056105230601,35.5948194598712,1.86501857721012e-08,1.47393017203426e-06
"Ccnt1",744.639169862271,-0.360848909059427,0.0604801221320189,35.5946272730399,1.8651978018265e-08,1.47393017203426e-06
"Dscam",3237.01145152206,-0.295207942082278,0.0497129357985033,35.3729270089061,2.08385019831173e-08,1.6374117829446e-06
"Plekhm3",1853.74940641511,-0.23636562647268,0.0405074226849212,35.2705161267174,2.19333382447459e-08,1.71375768712318e-06
"Cep350",2169.92898208448,-0.267798642046856,0.0460755168203772,35.236028496225,2.23148324317751e-08,1.73382508078843e-06
"Vps13d",5150.06747305518,-0.272151616931315,0.0460653964045647,35.1932286114634,2.27975148272482e-08,1.76148797898538e-06
"Hectd1",6633.8966871432,-0.197544062545648,0.0341915546926845,34.8660457952696,2.68493856349073e-08,2.06310085862039e-06
"Ralgapb",6971.10381066479,-0.171949468065403,0.0300220562291302,34.8426824131421,2.71648709766586e-08,2.0758737667218e-06
"Polr2a",3050.87472965667,-0.32823334477292,0.0556666195736731,34.7227159667438,2.88441688682691e-08,2.19215683398845e-06
"Kit",1996.42239788837,-0.241235420986463,0.0433125450007389,34.5252131134744,3.18379597337509e-08,2.40653447813591e-06
"Tecpr2",3730.67963088603,-0.225616804415397,0.0386272733489098,34.5033850841858,3.21873428104598e-08,2.41979223679932e-06
"Igsf9b",928.173144317334,-0.59229960278573,0.101194318340499,34.4598598710709,3.28955010233823e-08,2.45973456039355e-06
"Slc16a7",878.356413728002,-0.387677182301128,0.0662064302140181,34.4253108025389,3.3468692033143e-08,2.48921159784467e-06
"Ptp4a1",706.311950993252,0.371276747702361,0.064998504083674,34.3521316815727,3.47159764062528e-08,2.56824361626683e-06
"2700038G22Rik",32.8648625302192,-1.41289643791149,0.250886971613911,34.2556013185994,3.64326436981156e-08,2.68097993943593e-06
"Rpl18a",4042.84417347897,0.263951758873877,0.0483366026511943,34.2007437297567,3.74457782038085e-08,2.73591958938008e-06
"Hcfc1",4818.60262189196,-0.231504349307668,0.0410255333940127,34.1939780271269,3.75726662044575e-08,2.73591958938008e-06
"Adra1a",557.056347026044,-0.356260079979947,0.0612128208493896,34.0279860730815,4.08241084549794e-08,2.95719635620757e-06
"Rpsa",12485.448679354,0.219554183520619,0.0402894677684789,34.0161844572792,4.10657158149616e-08,2.95928484743257e-06
"Dock7",1614.67688272699,-0.233753727034912,0.040960498731906,33.9434596481385,4.25864451160094e-08,3.05305298285288e-06
"Brwd3",508.331705015123,-0.327041106424341,0.0599404887435527,33.8472148266651,4.46859182316913e-08,3.18713718341724e-06
"Gprin3",223.698682353918,-0.578261537733875,0.101315970564142,33.6326565324849,4.97463737103594e-08,3.52864124324376e-06
"Golga3",1975.67590438184,-0.185235282560245,0.0340494524833406,33.623226884873,4.99814728874763e-08,3.52864124324376e-06
"Xpo4",324.113574922471,-0.365762919520573,0.0739551045859791,33.6060920992905,5.0411523373222e-08,3.54065237617319e-06
"Klhl11",1056.57094005275,-0.368241994389417,0.0645718050444267,33.5962284582921,5.06607580427426e-08,3.54065237617319e-06
"Acaca",3378.44441625446,-0.199815646801366,0.0368687614344368,33.5418122709159,5.20580635040787e-08,3.62011773607364e-06
